latitude,longitude,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,pH
15.52,79.49,140.0,17.5,450.0,
15.52,79.49,140.0,17.5,450.0,
15.52,79.5,140.0,17.5,450.0,8.0
15.52,79.5,140.0,17.5,450.0,8.0
15.52,79.51,140.0,17.5,450.0,8.0
15.52,79.52,140.0,17.5,450.0,8.0
15.52,79.52,140.0,17.5,450.0,8.0
15.52,79.53,140.0,17.5,450.0,8.0
15.52,79.53,140.0,17.5,450.0,8.0
15.52,79.54,140.0,17.5,450.0,8.0
15.52,79.55,140.0,17.5,450.0,8.0
15.52,79.55,140.0,17.5,450.0,8.0
15.52,79.56,140.0,17.5,450.0,8.0
15.52,79.56,140.0,17.5,450.0,8.0
15.52,79.57,140.0,17.5,450.0,8.0
15.52,79.57,140.0,17.5,450.0,8.0
15.52,79.58,140.0,17.5,450.0,8.0
15.52,79.59,140.0,17.5,450.0,8.0
15.52,79.59,140.0,17.5,450.0,8.0
15.52,79.6,140.0,17.5,450.0,8.0
15.52,79.6,140.0,40.0,450.0,8.0
15.52,79.61,140.0,40.0,450.0,8.0
15.52,79.62,140.0,40.0,450.0,8.0
15.52,79.62,140.0,40.0,450.0,8.0
15.52,79.63,140.0,17.5,450.0,8.0
15.52,79.63,140.0,17.5,450.0,8.0
15.52,79.64,140.0,17.5,450.0,8.0
15.52,79.64,140.0,17.5,450.0,8.0
15.52,79.65,140.0,17.5,450.0,8.0
15.52,79.66,140.0,17.5,450.0,8.0
15.52,79.66,140.0,17.5,450.0,8.0
15.52,79.67,140.0,17.5,450.0,8.0
15.52,79.67,140.0,17.5,450.0,8.0
15.52,79.68,140.0,17.5,450.0,8.0
15.52,79.69,140.0,17.5,450.0,8.0
15.52,79.69,140.0,17.5,450.0,8.0
15.52,79.7,140.0,40.0,450.0,8.0
15.52,79.7,140.0,40.0,450.0,8.0
15.52,79.71,140.0,40.0,450.0,8.0
15.52,79.71,140.0,40.0,450.0,8.0
15.52,79.72,140.0,40.0,450.0,8.0
15.52,79.73,140.0,40.0,450.0,8.0
15.52,79.73,140.0,40.0,450.0,8.0
15.52,79.74,140.0,40.0,450.0,8.0
15.52,79.74,140.0,40.0,450.0,8.0
15.52,79.75,140.0,40.0,450.0,8.0
15.52,79.76,140.0,40.0,450.0,8.0
15.52,79.76,140.0,40.0,450.0,8.0
15.52,79.77,140.0,40.0,450.0,8.0
15.52,79.77,140.0,40.0,450.0,
15.52,79.78,140.0,17.5,450.0,8.0
15.52,79.78,140.0,17.5,450.0,8.0
15.52,79.79,140.0,17.5,450.0,8.0
15.52,79.8,140.0,17.5,450.0,8.0
15.52,79.8,140.0,17.5,450.0,8.0
15.52,79.81,140.0,17.5,450.0,8.0
15.52,79.81,140.0,17.5,450.0,8.0
15.52,79.82,140.0,17.5,450.0,8.0
15.52,79.83,140.0,17.5,450.0,8.0
15.52,79.83,140.0,17.5,450.0,8.0
15.52,79.84,140.0,17.5,450.0,8.0
15.52,79.84,140.0,17.5,450.0,8.0
15.52,79.85,140.0,17.5,450.0,8.0
15.52,79.85,140.0,17.5,450.0,8.0
15.52,79.86,140.0,17.5,450.0,8.0
15.52,79.87,140.0,40.0,450.0,8.0
15.52,79.87,140.0,40.0,450.0,8.0
15.52,79.88,140.0,40.0,450.0,8.0
15.52,79.88,140.0,40.0,450.0,8.0
15.52,79.89,140.0,40.0,450.0,8.0
15.52,79.9,140.0,40.0,450.0,8.0
15.52,79.9,140.0,40.0,450.0,8.0
15.52,79.91,140.0,40.0,450.0,8.0
15.52,79.91,140.0,40.0,450.0,8.0
15.52,79.92,140.0,40.0,450.0,8.0
15.52,79.92,140.0,40.0,450.0,8.0
15.52,79.93,140.0,40.0,450.0,8.0
15.52,79.94,140.0,40.0,450.0,8.0
15.52,79.94,140.0,40.0,450.0,8.0
15.52,79.95,140.0,17.5,450.0,8.0
15.52,79.95,140.0,17.5,450.0,8.0
15.52,79.96,140.0,17.5,450.0,8.0
15.52,79.97,140.0,17.5,450.0,8.0
15.52,79.97,140.0,17.5,450.0,8.0
15.52,79.98,140.0,40.0,450.0,8.0
15.52,79.98,140.0,40.0,450.0,8.0
15.52,79.99,140.0,40.0,450.0,8.0
15.52,79.99,140.0,40.0,450.0,8.0
15.52,80.0,140.0,40.0,450.0,8.0
15.52,80.01,140.0,40.0,450.0,8.0
15.52,80.01,140.0,40.0,450.0,8.0
15.52,80.02,140.0,40.0,450.0,8.0
15.52,80.02,140.0,,,8.0
15.52,80.03,140.0,,,8.0
15.52,80.04,140.0,,,8.0
15.52,80.04,140.0,,,8.0
15.51,77.91,140.0,,,
15.51,77.92,140.0,,,
15.51,77.92,140.0,,,
15.51,77.93,140.0,,,
15.51,77.93,140.0,,,
15.51,77.94,140.0,,,
15.51,77.95,140.0,,,
15.51,77.95,140.0,,,
15.51,77.96,140.0,,,8.0
15.51,77.96,140.0,,,8.0
15.51,77.97,140.0,40.0,,8.0
15.51,77.97,140.0,40.0,,8.0
15.51,77.98,140.0,40.0,,8.0
15.51,77.99,140.0,40.0,200.0,8.0
15.51,77.99,140.0,40.0,450.0,8.0
15.51,78.0,140.0,40.0,450.0,8.0
15.51,78.0,140.0,40.0,450.0,8.0
15.51,78.01,140.0,40.0,450.0,8.0
15.51,78.02,140.0,40.0,450.0,8.0
15.51,78.02,140.0,40.0,450.0,8.0
15.51,78.03,140.0,40.0,450.0,8.0
15.51,78.03,140.0,40.0,450.0,8.0
15.51,78.04,140.0,40.0,450.0,8.0
15.51,78.05,140.0,40.0,450.0,8.0
15.51,78.05,140.0,40.0,450.0,8.0
15.51,78.06,140.0,40.0,450.0,8.0
15.51,78.06,140.0,40.0,450.0,8.0
15.51,78.07,140.0,40.0,450.0,8.0
15.51,78.07,140.0,40.0,450.0,8.0
15.51,78.08,140.0,40.0,450.0,8.0
15.51,78.09,140.0,40.0,450.0,8.0
15.51,78.09,140.0,40.0,450.0,8.0
15.51,78.1,140.0,40.0,450.0,8.0
15.51,78.1,140.0,40.0,450.0,8.0
15.51,78.11,140.0,40.0,450.0,8.0
15.51,78.12,140.0,40.0,450.0,8.0
15.51,78.12,140.0,40.0,450.0,8.0
15.51,78.13,140.0,40.0,450.0,8.0
15.51,78.13,140.0,40.0,450.0,8.0
15.51,78.14,140.0,40.0,450.0,8.0
15.51,78.14,140.0,40.0,450.0,8.0
15.51,78.15,140.0,40.0,450.0,8.0
15.51,78.16,140.0,40.0,450.0,8.0
15.51,78.16,140.0,40.0,450.0,8.0
15.51,78.17,140.0,40.0,450.0,8.0
15.51,78.17,140.0,40.0,450.0,8.0
15.51,78.18,140.0,40.0,450.0,8.0
15.51,78.19,140.0,40.0,450.0,8.0
15.51,78.19,140.0,40.0,450.0,8.0
15.51,78.2,140.0,40.0,450.0,8.0
15.51,78.2,140.0,40.0,450.0,8.0
15.51,78.21,140.0,40.0,450.0,8.0
15.51,78.21,140.0,40.0,450.0,8.0
15.51,78.22,140.0,40.0,450.0,8.0
15.51,78.23,140.0,40.0,450.0,8.0
15.51,78.23,140.0,40.0,450.0,8.0
15.51,78.24,140.0,40.0,450.0,8.0
15.51,78.24,140.0,40.0,450.0,8.0
15.51,78.25,140.0,40.0,450.0,8.0
15.51,78.26,140.0,40.0,450.0,8.0
15.51,78.26,140.0,40.0,450.0,8.0
15.51,78.27,140.0,40.0,450.0,8.0
15.51,78.27,140.0,40.0,450.0,8.0
15.51,78.28,140.0,40.0,450.0,8.0
15.51,78.28,140.0,40.0,450.0,8.0
15.51,78.29,140.0,40.0,450.0,8.0
15.51,78.3,140.0,40.0,450.0,8.0
15.51,78.3,140.0,40.0,450.0,8.0
15.51,78.31,140.0,40.0,450.0,8.0
15.51,78.31,140.0,40.0,450.0,8.0
15.51,78.32,140.0,40.0,450.0,8.0
15.51,78.33,140.0,40.0,450.0,8.0
15.51,78.33,140.0,40.0,450.0,8.0
15.51,78.34,140.0,40.0,450.0,8.0
15.51,78.34,140.0,40.0,450.0,8.0
15.51,78.35,140.0,40.0,450.0,8.0
15.51,78.35,140.0,40.0,450.0,8.0
15.51,78.36,140.0,40.0,450.0,8.0
15.51,78.37,140.0,40.0,450.0,8.0
15.51,78.37,140.0,40.0,450.0,8.0
15.51,78.38,140.0,40.0,450.0,8.0
15.51,78.38,140.0,40.0,450.0,8.0
15.51,78.39,140.0,40.0,450.0,8.0
15.51,78.4,140.0,40.0,450.0,8.0
15.51,78.4,140.0,40.0,450.0,8.0
15.51,78.41,140.0,40.0,450.0,8.0
15.51,78.41,140.0,40.0,450.0,8.0
15.51,78.42,140.0,40.0,450.0,8.0
15.51,78.42,140.0,40.0,450.0,8.0
15.51,78.43,140.0,40.0,450.0,8.0
15.51,78.44,140.0,40.0,450.0,8.0
15.51,78.44,140.0,40.0,450.0,8.0
15.51,78.45,140.0,40.0,450.0,8.0
15.51,78.45,140.0,40.0,450.0,8.0
15.51,78.46,140.0,40.0,450.0,8.0
15.51,78.47,140.0,40.0,450.0,8.0
15.51,78.47,140.0,40.0,450.0,8.0
15.51,78.48,140.0,40.0,450.0,8.0
15.51,78.48,140.0,40.0,450.0,8.0
15.51,78.49,140.0,40.0,450.0,8.0
15.51,78.49,140.0,40.0,450.0,8.0
15.51,78.5,140.0,40.0,450.0,8.0
15.51,78.51,140.0,40.0,450.0,8.0
15.51,78.51,140.0,40.0,450.0,8.0
15.51,78.52,140.0,40.0,450.0,8.0
15.51,78.52,140.0,40.0,450.0,8.0
15.51,78.53,140.0,40.0,450.0,8.0
15.51,78.54,140.0,40.0,450.0,8.0
15.51,78.54,140.0,40.0,450.0,8.0
15.51,78.55,140.0,40.0,450.0,8.0
15.51,78.55,140.0,40.0,450.0,8.0
15.51,78.56,140.0,40.0,450.0,8.0
15.51,78.56,140.0,40.0,450.0,8.0
15.51,78.57,140.0,40.0,450.0,8.0
15.51,78.58,140.0,40.0,450.0,8.0
15.51,78.58,140.0,40.0,450.0,8.0
15.51,78.59,140.0,40.0,450.0,8.0
15.51,78.59,140.0,40.0,450.0,8.0
15.51,78.6,140.0,40.0,450.0,8.0
15.51,78.61,140.0,40.0,450.0,8.0
15.51,78.61,140.0,40.0,450.0,8.0
15.51,78.62,140.0,40.0,450.0,8.0
15.51,78.62,140.0,40.0,450.0,8.0
15.51,78.63,140.0,40.0,450.0,8.0
15.51,78.63,140.0,40.0,450.0,8.0
15.51,78.64,140.0,40.0,450.0,8.0
15.51,78.65,140.0,40.0,450.0,8.0
15.51,78.65,140.0,40.0,450.0,8.0
15.51,78.66,140.0,40.0,450.0,8.0
15.51,78.66,140.0,40.0,450.0,8.0
15.51,78.67,140.0,40.0,450.0,8.0
15.51,78.68,140.0,40.0,450.0,8.0
15.51,78.68,140.0,40.0,450.0,8.0
15.51,78.69,140.0,40.0,450.0,8.0
15.51,78.69,140.0,40.0,450.0,8.0
15.51,78.7,140.0,40.0,450.0,8.0
15.51,78.7,140.0,40.0,450.0,8.0
15.51,78.71,140.0,40.0,450.0,8.0
15.51,78.72,140.0,40.0,450.0,8.0
15.51,78.72,140.0,40.0,450.0,8.0
15.51,78.73,140.0,40.0,450.0,8.0
15.51,78.73,140.0,40.0,450.0,8.0
15.51,78.74,140.0,40.0,450.0,8.0
15.51,78.75,140.0,40.0,450.0,8.0
15.51,78.75,140.0,40.0,450.0,8.0
15.51,78.76,140.0,40.0,450.0,8.0
15.51,78.76,140.0,40.0,450.0,8.0
15.51,78.77,140.0,40.0,450.0,8.0
15.51,78.77,140.0,40.0,450.0,8.0
15.51,78.78,140.0,40.0,450.0,8.0
15.51,78.79,140.0,40.0,450.0,8.0
15.51,78.79,140.0,40.0,450.0,8.0
15.51,78.8,140.0,40.0,450.0,8.0
15.51,78.8,140.0,40.0,450.0,8.0
15.51,78.81,140.0,40.0,450.0,8.0
15.51,78.82,140.0,40.0,450.0,8.0
15.51,78.82,140.0,40.0,450.0,8.0
15.51,78.83,140.0,40.0,450.0,8.0
15.51,78.83,140.0,40.0,450.0,8.0
15.51,78.84,140.0,40.0,450.0,8.0
15.51,78.84,140.0,40.0,450.0,8.0
15.51,78.85,140.0,40.0,450.0,8.0
15.51,78.86,140.0,40.0,450.0,8.0
15.51,78.86,140.0,40.0,450.0,8.0
15.51,78.87,140.0,40.0,450.0,8.0
15.51,78.87,140.0,40.0,450.0,8.0
15.51,78.88,140.0,40.0,450.0,8.0
15.51,78.89,140.0,40.0,450.0,8.0
15.51,78.89,140.0,40.0,450.0,8.0
15.51,78.9,140.0,40.0,450.0,8.0
15.51,78.9,140.0,40.0,450.0,8.0
15.51,78.91,140.0,40.0,450.0,8.0
15.51,78.91,140.0,40.0,450.0,8.0
15.51,78.92,140.0,40.0,450.0,8.0
15.51,78.93,140.0,40.0,450.0,8.0
15.51,78.93,140.0,40.0,450.0,8.0
15.51,78.94,140.0,40.0,450.0,8.0
15.51,78.94,140.0,40.0,450.0,8.0
15.51,78.95,140.0,40.0,450.0,8.0
15.51,78.96,140.0,40.0,450.0,8.0
15.51,78.96,140.0,40.0,450.0,8.0
15.51,78.97,140.0,40.0,450.0,8.0
15.51,78.97,140.0,40.0,450.0,8.0
15.51,78.98,140.0,40.0,450.0,8.0
15.51,78.98,140.0,40.0,450.0,8.0
15.51,78.99,140.0,40.0,450.0,8.0
15.51,79.0,140.0,40.0,450.0,8.0
15.51,79.0,140.0,40.0,450.0,8.0
15.51,79.01,140.0,40.0,450.0,8.0
15.51,79.01,140.0,40.0,450.0,8.0
15.51,79.02,140.0,40.0,450.0,8.0
15.51,79.03,140.0,40.0,450.0,8.0
15.51,79.03,140.0,40.0,450.0,8.0
15.51,79.04,140.0,40.0,450.0,8.0
15.51,79.04,140.0,40.0,450.0,8.0
15.51,79.05,140.0,40.0,450.0,8.0
15.51,79.06,140.0,40.0,450.0,8.0
15.51,79.06,140.0,40.0,450.0,8.0
15.51,79.07,140.0,40.0,450.0,8.0
15.51,79.07,140.0,40.0,450.0,8.0
15.51,79.08,140.0,40.0,450.0,8.0
15.51,79.08,140.0,40.0,450.0,8.0
15.51,79.09,140.0,40.0,450.0,8.0
15.51,79.1,140.0,40.0,450.0,8.0
15.51,79.1,140.0,40.0,450.0,8.0
15.51,79.11,140.0,40.0,450.0,8.0
15.51,79.11,140.0,40.0,450.0,8.0
15.51,79.12,140.0,40.0,450.0,8.0
15.51,79.13,140.0,40.0,450.0,8.0
15.51,79.13,140.0,40.0,450.0,8.0
15.51,79.14,140.0,40.0,450.0,8.0
15.51,79.14,140.0,40.0,450.0,8.0
15.51,79.15,140.0,40.0,450.0,8.0
15.51,79.15,140.0,40.0,450.0,8.0
